"","RC1","RC3","RC2","RC5","RC6","RC8","RC4","RC7"
"slick",0.128306701869185,-0.0137357760349589,0.0427740372127988,-0.278511842398422,0.42134447720069,-0.20362473891198,-0.187929383103144,0.076930397444699
"slothful",0.303091422375408,-0.0231396736471931,-0.00798230196863244,0.0597071639644812,-0.0601858459339628,-0.130390279011357,-0.0755626635643536,0.000565054250700165
"slovenly",0.0858417906460437,0.0202878868481142,0.0024582779657864,0.026035340031271,-0.0117540925838991,-0.00765998481175358,0.0071203476330526,0.00482196307775315
"slow",0.253160144342352,-0.0794423765165237,-0.024736247786102,0.254809960427586,-0.141245308116786,0.0372788459801058,-0.157149625595609,-0.0324242670116904
"slow-witted",-0.0118890459591588,0.0175440455888462,-0.0221987710551101,0.0285774839819841,0.0130768694202174,-0.0179439619465412,0.0119746117550095,0.0118993276730884
"smooth-spoken",0.058387721612278,-0.392167980314467,-0.171755944038396,-0.0164920962627758,0.160108260778882,-0.0168123188676822,-0.110302440654151,-0.235022382961055
"sneaky",0.014835752212123,0.0332613679150743,0.0068164317488862,0.0030493774882328,0.0701037438327951,-0.0341311541905012,0.0527045102770406,-0.0455084355376
"snoopy",0.0543182494241333,-0.0448838357432915,-0.0101308279508363,-0.154239505681231,0.002432568760907,0.00695984026228075,0.0699020451271445,-0.231646506647921
"snooty",-0.0586526633924016,-0.0039036705064973,0.0676788337914817,0.0260421774997882,0.0702130561962853,-0.000158677601600852,-0.0780192253776942,0.0334547721939497
"sober-minded",-0.290616388762536,0.0613835005547399,-0.0120625970206088,0.144669539298825,-0.174075614235922,-0.143245913296642,0.0209818791291817,-0.0226766918059367
"soft-hearted",0.0652807511302345,-0.243742026079667,-0.309954854441973,0.0796360859688403,-0.171230026824204,0.29730191181878,0.0221779444511972,-0.0360895099596264
"soft-shelled",-0.114119709541527,0.0259072102051445,-0.234002116577832,0.0647081183808581,-0.0192430338157302,0.426729049634309,-0.023207956430465,0.00613056921737791
"soft-spoken",-0.0634390659886735,0.145293623342592,-0.35920910621246,0.15491707139994,-0.307274722300274,0.203440990520994,-0.145517295855046,-0.115322273063199
"solemn",-0.0404316187645838,0.129207749116769,0.128454569656043,0.326566912523156,-0.15932974490019,-0.0229016930981774,0.160026140141506,-0.184677755386147
"solicitous",-0.162405233513646,-0.415120051971097,-0.236056276575466,0.213894640610632,0.0801556254100907,0.0984597142908278,0.0251109247178615,-0.160995320170635
"sour",-0.0397882650363166,0.0235132057298443,0.0873670834567333,0.0056590531717027,0.0144627502558881,0.0315504792155199,-0.0393057504902957,0.0450283042841534
"sparkling",0.0646051766194166,-0.28407395074101,-0.0962335652265873,-0.182829058380761,0.240214545936076,0.185373317692482,-0.25330133958338,0.144961963507955
"speedy",-0.153004475006774,0.15452373016545,-0.102218480254247,-0.348988144702732,0.274729629668912,-0.201333207111452,0.195440614910038,0.110298267695999
"spineless",-0.0168944629304828,0.0195405771385255,-0.0335148267384253,0.0361838356377408,0.0160493951486076,-0.00684162007720528,0.00857178752411307,0.00825482045772129
"spiritless",-0.013249648289744,0.0213529150174659,-0.0233713643535968,0.0396693901299582,0.0190902296199654,-0.0166513764516333,0.00753627291471378,0.00951050362004676
"spiritual",-0.0113437346587836,-0.187344611026902,-0.133035337574657,0.000795445357832178,-0.195293079371696,0.31202036000585,0.0682006225331915,-0.0704135073571358
"spiteful",-0.0274024951057918,0.0194963151862365,0.0109720436623287,0.0167860116433215,0.029405850339745,-0.00167668551770933,-0.00337778163507867,0.00562054203917779
"sportsmanlike",0.0582551221623283,-0.0811188210823807,0.163728252265477,0.0583044057104183,-0.0757440564150959,-0.244671820544852,0.309484843728352,0.242856376888834
"sprightly",0.0570736970210335,-0.26449680576426,-0.121575991995388,-0.247264182799904,0.107720704418531,0.123295752187233,0.0178350297906113,0.164316910341701
"spry",0.0537573730757564,-0.101693034889124,0.0273709995849546,-0.205950289239604,-0.0463509052643413,-0.0435937370879021,0.11834429356006,0.206376343033502
"spunky",0.0768520063794371,-0.176703355282289,-0.0813529593345434,-0.396129854974264,0.0816198931462822,0.130795353047788,0.0204627807406277,0.119715921857255
"squeamish",0.000669524940643897,-0.00590466483135605,-0.0839394737467542,0.0731320704473247,-0.00627499582955572,0.077490960311942,-0.0115513451895046,-0.00674975166558028
"stable",-0.159445876302466,0.00595489318007838,-0.0489258543695106,0.134383029954125,-0.0829679841877242,-0.136971954649616,-0.0457319017004521,0.0857930536547206
"stalwart",-0.180223117869951,-0.0449501661372571,0.0897160663305442,0.0858496217228864,-0.0691295114972462,-0.100453563863839,0.23591715065275,-0.0444826474513334
"standoffish",-0.075681463521549,0.480692452928881,0.0561549931566558,0.0348863268190581,0.0322514958208473,0.0237503312490089,0.0188111610190032,-0.0177973982316363
"statesmanlike",-0.0599688260889896,-0.154543007360294,0.0405415909490965,0.293366359963252,0.208512523300759,-0.154943262261094,0.173421209968923,-0.190228724648631
"steadfast",-0.310161664092811,0.085001206763838,0.0624834935885192,0.0298383212497952,-0.0439620839173533,0.0366750071006675,0.116512192212341,0.0229503311385163
"stormy",0.102808821968117,-0.00344512112968549,0.308905324502345,-0.163441059445762,0.00188190095959176,0.273784293395495,0.0883802630437426,-0.0423354082982326
"stout-hearted",0.0554634799654642,-0.0532311948386316,0.077306515464139,-0.0458074389264628,-0.0368844130663942,-0.084824504898138,0.114024064070511,0.0023504143815195
"strait-laced",-0.169538129453146,-0.00658196995330932,0.0445723259615699,0.516831562859989,-0.175576825776544,-0.145865567828173,0.149344147715065,-0.0382214037309845
"stringent",-0.398393431567744,0.023583560390249,0.303832196977017,0.0455738712024404,-0.164988673308889,-0.281796961669894,-0.048763142752018,-0.0189256790092746
"strong-minded",0.0023181865270303,0.0163798574130077,0.0598704043184103,-0.0264280807137256,0.0247497702863371,-0.107174716305179,0.0635992095060006,-0.0187369224732282
"stuck-up",-0.0490432131121753,0.00156297946183645,0.036507456813707,0.0433848317966817,0.0746096387542135,-0.0340431129573142,-0.0420403737402795,0.00835510323429609
"studious",-0.143821897161794,0.109925824152673,-0.206502862640995,0.0168874807022024,-0.180361579241161,-0.0766410678133131,0.139302900484155,-0.43418734733199
"stuffy",-0.00381197643621782,0.0584488023668132,0.00896937613645457,0.207019881327232,0.0637355514700605,-0.0162950547179032,-0.011405673063523,-0.0487141066455686
"suave",0.00652750312173088,-0.112450262154601,0.0108295392392572,0.022823593522521,0.434132926419433,-0.00290399768175081,-0.101444040609186,0.0207708118262808
"sugary",-0.137160628721968,-0.0478374736877513,-0.118708186125184,0.0389647772049708,0.0770128448927944,0.138893070480717,-0.0616866711066706,0.117349146512708
"sulky",-0.0292209024030027,0.065860140878172,0.0215453864042606,-0.0146644297870627,-0.00325723318445524,0.146550118276193,-0.0740320671250818,0.0450503983143574
"sullen",-0.0377151100406066,0.169162702255828,0.00103297424605188,-0.0010728397025646,-0.0395185339551164,0.114368519682283,0.0484121132812313,0.00238609352667978
"sultry",0.0321672161331733,-0.0142401560470441,-0.013820071788106,-0.0416888274074729,0.201117437031611,0.145771511502835,-0.134204557892239,0.0805267624903898
"sunny",0.0570299667630162,-0.33366503545898,-0.219310466588882,-0.0556887859729676,0.150368919047634,0.106187396841257,-0.0209579722130916,0.164211732713598
"superficial",-0.0161357874418251,0.0119541531661819,-0.05267767634196,0.0534353540329007,0.157852786979631,-0.0489434626140782,-0.0133298339697091,0.0195128627891647
"supersensitive",-0.179501220329308,-0.0908975110757368,-0.20052874434743,-0.113011401430813,-0.13305732841692,0.482081532743105,-0.0661629491305065,-0.0211295339903837
"swellheaded",-0.0749332208182768,-0.0395467986893392,0.0720764346840326,0.049999910197129,0.353255814660886,-0.0691167295557676,-0.0160215874491757,0.0151913065583025
"taciturn",-0.0518864337148408,0.56701339708695,0.0129384628062207,0.185269294966338,-0.0346142809213082,-0.049990792620575,0.107319328961415,0.0725545380896851
"tame",-0.105561050312905,0.120258228102509,-0.200843005302473,0.324921667103536,-0.0951338409413966,0.111052427073456,0.016395906574104,0.00981990876463804
"tasteful",0.00234506957444405,-0.163945012078046,0.0354465944930757,0.0628099222662605,0.0841440014706852,0.0951544880929417,-0.245525645062393,0.119330445072988
"tasteless",-0.0170457100535035,0.0491191784748553,-0.027203137680765,0.0251192248618421,0.0180005470425212,-0.017045578170319,0.0133385065876364,0.0112252718747244
"teachable",0.0250454217574027,0.0841880516948114,-0.257617832224085,-0.231192525435482,-0.0860906511794047,-0.0770603307639576,0.070017271585597,-0.0183042060650325
"temperate",-0.151072282901512,-0.0523477805751169,-0.131871142714042,0.26382561992944,-0.267084187360288,-0.0392000274186512,-0.0444105229196098,0.0367781152705564
"tempestuous",0.109637541114994,0.0238681398961041,0.189085869412749,-0.095355149697326,0.0897880263018191,0.25800517280744,0.0807847140354656,-0.0203431611038557
"temptable",0.264674456498669,0.00539639355848861,-0.0642055713266673,-0.097008347095226,0.127669900080483,0.0243790129651522,0.00847946570914996,0.0114026420800744
"tender",0.00513231200594227,-0.25682610150453,-0.283247706847095,0.0171865196022029,-0.216255128986915,0.382111069781098,-0.0557153397922341,0.0559265875591948
"tender-hearted",0.0267043953054615,-0.311592698922216,-0.30667325066243,0.0722967061031686,-0.202639619593767,0.291359990889137,-0.0372385371431548,-0.0142531271943995
"tenderminded",-0.029912683506945,-0.284633209076186,-0.315057642084718,0.0810620912046776,-0.208122300941692,0.418831322206806,-0.0740000028858019,-0.0446464736169853
"tense",-0.183095540464014,-0.00311247673009687,0.0328826254888734,-0.183497634344062,-0.0329565905013426,0.0973829622957402,0.0149513680023988,-0.0806551296671107
"tentative",0.04360680225442,0.188771492595774,-0.347096470003556,0.16099069298961,-0.137078861474753,0.164445659076191,-0.115536666229612,-0.040165306702894
"terse",-0.0377864073950425,0.423553842294571,0.329274905641392,0.0727316581248738,-0.052024577231292,-0.0996083708660617,0.0393005660619843,0.180855574733751
"testy",-0.089458221002608,-0.0415634273511466,0.480713029138933,-0.0118044100745323,0.0384654339056008,0.0592873773230942,-0.0893286042614217,0.105838791471817
"thick-skinned",0.207837355273158,0.0602783983221873,0.285140650728622,0.0966295424008926,0.178120127427506,-0.440829296794283,0.235872234492166,-0.0357795205410878
"thickheaded",0.0517031508638783,0.023834281262931,0.113257949107187,0.1314421442063,-0.00781514378652509,-0.0316254797797848,0.00233508934973241,0.0849657997142124
"thin-skinned",-0.167930820781079,0.0303363722475466,-0.0839384547061656,-0.0888231199351845,0.00748024789805227,0.441844794526944,-0.220192087399385,0.123157114924796
"thoroughgoing",-0.516232813077677,0.0637310329161676,0.0157747329276805,0.00503149676075024,-0.060235181301821,0.0521165045572362,-0.0666200959933264,-0.0151582105565214
"thriftless",0.399887455468544,0.0399333417961909,0.0323690750897806,-0.00657187220023613,-0.0198306299775133,-0.000836481193279187,0.070549420244301,-0.0275685589141922
"tidy",-0.49024913466433,-0.0198069292191939,-0.0807075253611096,0.144340183398161,0.0721657803945898,-0.0400746796702109,-0.0874423327758165,0.118323995437608
"tight",-0.0322745843240565,0.0552855009086614,0.178307600707262,0.0637917850676202,-0.0788051198821401,-0.254642995771391,0.0592304375898754,0.233773098810257
"tight-lipped",-0.11423344875096,0.469012731090062,0.119396812356084,0.215189739567347,-0.0803601442541934,-0.040222396509722,0.00918522944940823,0.155771390889946
"timorous",-0.11537033317911,0.111149501482641,-0.213669628325919,0.199098018633665,0.00503187436404819,0.222982566827991,0.00543230100370292,0.0274392312595717
"tireless",-0.303994043832955,0.0304545129656086,0.0159239679586169,-0.0748990148022789,0.0571987982666594,-0.0294495770167651,0.136214158443413,0.0629693165092634
"tough-minded",-0.0948257571193684,0.0645398831709998,0.319386727292384,-0.0821447067095466,0.0422648479363416,-0.361907078451361,0.192390282194747,-0.00624912494864299
"tricky",0.111376952076709,0.212458182960739,0.0314875165810687,-0.173104063894165,0.129851941062871,-0.0765395203799328,-0.0216116345819315,-0.0505663527391576
"trustworthy",-0.0289967133670168,-0.000105959626355748,-0.0363986964722735,0.0515126659102479,-0.0350944955407368,-0.0166820075547032,0.0284247589352947,0.00882339573151083
"twitchy",0.060314872851393,0.0508369056104227,-0.0318084477768602,-0.0530159948592522,0.0722788818315169,0.0326779474796282,0.104072591608496,-0.00516232668011452
"tyrannical",-0.0193924671831338,0.0154052762576571,0.000372831911980491,0.0274263286263172,0.0125160885004896,-0.0142202903897005,0.00807474073468478,0.0244505460360516
"ultraconservative",-0.0325268612156469,0.0266297634964675,0.0737209983683943,0.43663875571967,0.00954607050163015,-0.0737765324699095,0.0686303129332501,0.0332823573638647
"ultracritical",-0.2532918978664,-0.0568962490558009,0.451360840342769,-0.212906838517996,-0.177027775548777,-0.146547725075856,-0.308795994280807,0.00820462679396792
"ultrademocratic",0.0814220385364642,-0.301455253833814,-0.135307377697542,-0.056810682734071,0.0405957542916953,0.00866271336933755,0.1573482944302,-0.221527952217338
"ultrafastidious",-0.526342611627458,0.0507645194465665,0.133839788873912,-0.0264791283677499,-0.0996018467612388,0.0258948348660898,-0.360168978872804,0.045976274900721
"ultraintellectual",-0.023655963478852,0.135381604318107,-0.063729985981911,-0.0236336225313786,0.0121826575122288,-0.253936944977714,0.0444173081208131,-0.443990945701546
"ultrarefined",-0.200408867471691,-0.122772854187785,0.0210763978031894,0.0787836309946587,0.372688865712723,-0.00670173095790801,-0.430014942563731,0.0318061672883901
"ultrareligious",-0.0184142942951021,0.012293921019208,-0.0279624742338693,0.0405147683223122,0.00726107302192389,-0.00809372768981914,0.016614714954496,0.0134558566718944
"ultrasensual",0.0500942701095863,-0.0645481520608401,0.153713373320447,-0.0930425613718543,0.160481187696821,0.223575308668813,-0.254907774618218,0.159935002240143
"ultrasentimental",-0.0464150571240124,-0.164072119196326,-0.208300949459533,-0.00946424960547237,-0.0885004700958698,0.467608970789715,-0.000604106329085255,-0.0137922891614267
"ultraspiritual",-0.0359593936730496,-0.166825720675149,-0.134840446025891,-0.011693910957567,-0.0201758356621888,0.13553304060216,0.0935965143319498,-0.0656577841405103
"unaccessible",0.0118449775696764,0.435499130260404,0.0633458812796545,0.0187224401078527,-0.0018528513609939,-0.0223100234269505,-0.0302483152116607,-0.0114174109341248
"unaccommodating",0.00375741645684005,0.0828141560566186,0.48734580150338,0.150142573456919,0.0571326282194657,-0.0585262963009629,-0.108155204655815,0.0579257162185717
"unaccomplished",0.0391106545676513,0.0303898869454035,-0.0409744704981337,0.00606845383029895,-0.0126058783576864,-0.00424124584877797,0.00523283926515742,0.0245822872638438
"unadaptable",0.0965176367639189,0.0381231858081051,0.203948154897201,0.438205519515232,-0.0185609103222387,0.0269156583246409,-0.0664756872028895,0.0258826495757781
"unaffable",-0.0437015388765172,0.37854448477235,0.0629188068943623,0.0776772441239787,0.026339039330395,0.0149927648666831,0.0227574574505226,0.0351065275054982
"unaffected",0.308335899353781,0.219926419904776,-0.0110797653623141,0.164299264653868,-0.156191556727678,-0.192187068338617,-0.049137318812771,0.107392986337861
"unagreeable",-0.0154474534838825,0.13209772658451,0.451744114130684,0.0909394401684255,-0.0531107681039524,0.00906582807093226,-0.144593852027282,0.0820151284691674
"unaiding",0.070818035323346,0.143246410500777,0.0285206236768969,-0.00994396563271189,0.0230413020015291,-0.0295278193307128,-0.0733225333440458,-0.0205941374479775
"unalert",0.161423067316769,0.00173090154957433,-0.0278313033805089,0.0508400889745677,0.0109456214902673,-0.072018881098661,0.00988908859703861,-0.0105032499655082
"unalterable",-0.0983625937288886,0.0450410342622026,0.245863031866068,0.35051277457729,-0.0938610044348514,-0.107549841441034,0.076745472110215,0.0243626111614794
"unamiable",-0.0526989876680058,0.330890858093515,0.150066908210182,-0.0285330685890278,0.00211962555509244,-0.00202192113302505,0.00341937817618692,-0.0204675163383103
"unamusable",-0.00646904812323743,0.0336348378166647,0.0116008313947559,0.0495542664288042,0.00227391152322982,-0.0185041484062399,0.0245782140482684,-0.0042297032151853
"unanalytic",0.229133688490933,0.00119161884708861,0.0185880145164638,0.0594082577504822,0.0318275226398543,0.143390019427475,0.081700674570854,0.188293302071698
"unanchored",0.440345451937606,0.180193854634406,-0.00531365292175124,-0.223672974462461,-0.0380747880061499,0.133524040134566,0.00605435844742273,-0.0985674370270091
"unanimated",-0.0386715010105275,0.238274689935807,-0.0790373557299591,0.0739149292537192,0.0733428109760729,0.00628779495163926,0.034562666834752,-0.00356736762013845
"unapproachable",-0.0503272042631532,0.424429767683676,0.110627241806814,-0.0491969308764264,-0.0372652086852817,-0.00489879764780231,-0.0282705211795106,0.0419710693172555
"unargumentative",0.0939498726453209,0.154883040390514,-0.372684258807227,0.0596501340983248,-0.195364352222626,0.0274506312385314,-0.0384966581742583,0.141060953428209
"unartistic",-0.0549268629622759,0.243774892849522,-0.0244014900702759,0.135626731975312,0.031893094821407,-0.224328555191173,0.34853953636722,0.00333283030074018
"unaspiring",-0.00906309531931284,0.0309905241357607,-0.0218685569620355,0.117729209300106,0.0416970638699283,-0.000274407798872509,0.000184343120452984,-0.000143701246353614
"unassertive",0.00451972034906243,0.35751456681969,-0.288784474959354,0.151601230852923,-0.0474049003230349,0.163796989385202,-0.0896411253597058,0.028201246898643
"unassisting",0.0656299523217859,0.160252805684788,0.0391887089962607,-0.0371965616616568,0.0167107572185567,-0.0234873868465136,-0.0738056071139935,-0.0211566064906508
"unassured",0.0477670392835287,0.172575854712387,-0.224134856923486,-0.0604978018534621,-0.184241865993331,0.182313408480238,-0.0568370626725554,0.0336255951471314
"unauthoritative",0.251535443669945,0.252509904811959,-0.251971342976032,-0.074558143837554,-0.190603731184638,0.200388157877904,-0.0134011024509758,0.15431795244155
"unbashful",0.173816303627282,-0.36511601818247,0.174186120547069,-0.230191098701844,0.0369680198565231,-0.139682915504854,-8.78326564568793e-05,0.0456632071931132
"unbelligerent",0.12088268070334,0.0523061875345031,-0.219679278716343,0.0222669220879159,-0.0818944676991675,-0.0184163398031889,-0.0439646145242573,-0.0238791918411538
"unbendable",-0.183546559406224,0.0958547039422277,0.330025968800884,0.155561076183153,-0.0174736641091494,-0.164764549217482,0.114390087574607,-0.0234692383549938
"unbending",-0.171496146218997,0.0775448803120518,0.486958924768366,0.149528050296406,-0.0583140683156884,-0.136145636692717,-0.012527924074515,0.0682018006502604
"unbenevolent",-0.0250831474353738,0.0307727022665156,0.0210420882449305,0.0142610340882743,0.0345219707932199,-0.000802735602021564,-0.00969430604214506,0.0165034030823376
"unbewailing",0.0787173678072717,0.157832012305142,0.162357648803606,0.0921770772104984,-0.043673230026104,-0.0661160304049979,-0.024512250514626,-0.00801558851030144
"unbiased",0.0591971393227967,0.0735997677830819,-0.114861197553529,0.056939648889365,-0.021249826290893,-0.0521095173112765,0.125211279173447,-0.0856629790871886
"unbigoted",0.0568989862608159,0.0388549298898824,-0.0470239787940398,-0.0343711646566132,-0.0214821480643838,-0.00595232805761829,-0.0223984535808106,0.010988357689365
"unblushing",0.035572864017432,-0.169273792105969,0.125082591798776,-0.129658242163826,0.1844012415612,0.0520631765962753,0.0459787893539472,0.0136376748684475
"unboastful",0.0826749036013116,0.0933251845318499,-0.0372316412626073,0.0110212200825324,-0.381879263154319,0.0636380001586432,0.0244064574765341,-0.0310154967382215
"unbold",-0.0241801364869727,0.267579882156751,-0.379439436001087,0.422946533592156,-0.115942186996345,0.228416939108254,-0.100292739620366,-0.106187740416199
"unbookish",0.0845382947071229,0.067599998994863,0.248371925973063,-0.000148729045469706,0.198836114603061,0.13699714419582,-0.122574575223955,0.645318547032946
"unbridled",0.185236399760798,-0.140756957521648,0.151709075921071,-0.304582987848845,0.149779181105788,0.206366193118392,0.0571461879134927,-0.0214785422310985
"unbusinesslike",0.34526069852524,-0.00483965522336702,0.0156650896540695,-0.0110630902738325,-0.454541776881466,0.517839879332238,0.0558470854554591,0.113374805808442
"uncalculating",0.332520398286302,-0.0552654254189974,-0.0902743553713085,0.13062481727468,-0.161101628162906,0.42748824882399,-0.0139010911163253,0.0662156149795426
"uncandid",-0.02104629812158,0.0980169298288875,0.0453727230539972,0.030576590891009,0.0729218263644896,-0.0424603561203019,-0.054863748067584,0.0988838685961987
"uncareful",0.463761316983437,0.0265604087782232,-0.0316408116630328,-0.0350783623064322,0.0926193474514092,-0.0631307106650452,0.091785284161208,-0.0664890577727711
"uncautious",0.353656643026411,0.0128936801146333,-0.0122424996656891,-0.0936119436602783,0.204071454711398,0.0101928010638336,0.163891016695118,-0.0904076132994652
"unceremonious",0.327775757904267,0.181964711929355,0.241425921404047,-0.172235449478611,-0.0979699489460995,0.0809499740086581,0.144640433373486,-0.0103448377650076
"unchangeable",-0.0341857472005127,0.109402395907444,0.184098342181315,0.464028131022762,-0.0452136435607796,-0.0331834259242036,0.0531370249218018,0.10587853993606
"unchanging",-0.0119549781373741,0.0961282547810037,0.0845385900940082,0.552151574789576,-0.0974388899102416,-0.106458022639201,0.0989645805427427,0.109859771781364
"uncheerful",-0.0823417594277234,0.378495009774504,0.136033619468988,0.086350316662921,-0.159681357930085,0.0907736012010106,0.098246400511263,-0.11128953909857
"uncheery",-0.0728596073050938,0.37469243710472,0.117535221054386,0.097180409701505,-0.116278663604939,0.0779719029500917,0.0716345183963694,-0.0817226574766253
"unchivalrous",0.0322556662303188,0.0630313003504153,0.0175236057401628,0.0152884912049936,0.0135196767560779,-0.0276627378446154,0.0123274385486821,0.02702633614077
"uncivil",-0.024629787200724,0.0358106582083985,0.0578534061689375,0.0103023635753356,0.0139325787276737,0.0336730888826133,0.0183488894315056,0.0107486126716031
"uncompanionable",-0.0476722525341945,0.513513664274174,0.0207439128910898,-0.0126507830907214,-0.00865058213396682,-0.0304470412813295,0.0278521701439552,-0.0682823724806753
"uncompassionate",-0.035407173263281,0.105937590453277,0.0833873968088494,0.00800466080079509,0.0673813072705638,-0.0888810170339524,-0.0192797505352541,0.0581356691901118
"uncomplaining",0.172367585181686,0.0880473581050714,-0.289697977393283,0.165226745577691,-0.116587358514172,-0.214620649952455,0.188651720782909,-0.0496924121837571
"uncomplaisant",0.00298741642484831,0.0372091563245663,0.476832719756297,-0.0656902196158057,0.00322361960790439,-0.0956480976728107,-0.0324842913666389,-0.0510970211629964
"uncompromising",-0.193923855173889,0.105565900755936,0.329919197630123,-0.068666209506312,0.0763759516654634,-0.0549882055085434,-0.0126985419869356,-0.0104836037252586
"unconcealing",0.0901446675302632,-0.199315355727909,0.026815100646463,-0.214000883883124,-0.0795238896099891,0.126326914342023,-0.00894493743230513,-0.13557001521062
"unconciliatory",-0.00256054416341586,0.105675319846503,0.558726447282156,0.123254552914457,-0.0927686562465138,0.0061022403568107,-0.130832020247213,0.0577323034781632
"unconfident",-0.0106103202860812,0.220152463695205,-0.192112527763585,-0.0339745690487622,-0.123549454513358,0.161999235543749,-0.0749302580697418,0.0848975717607769
"unconfiding",-0.0432568507285616,0.519138409313561,0.0853366953194488,-0.0158417681027582,0.0149692639060952,0.0990474584731968,-0.0740641398684712,0.0509087472693044
"unconformable",0.334073804427418,0.212895822071041,0.248898914815515,-0.222622350842688,-0.123012343331639,0.104772913993409,-0.173213167526168,-0.116411185355686
"unconscientious",0.539628450088914,-0.00828791197716209,0.0346868080750407,0.0172780927395275,-0.0531419494142578,-0.159601660472024,-0.015671245826268,0.0109107052382343
"unconstrainable",0.224143205488508,-0.0509746780404519,0.0942110325036115,-0.496684207610708,0.0804583420689216,0.0780793907653821,0.0185780153011468,-0.0332233115171579
"unconstrained",0.311290825872004,-0.0689931136351265,0.0820849851569197,-0.351278516200455,0.193206318529645,0.090224914380587,-0.115523905519389,0.0261204448960197
"unconstructive",0.0443652757094346,-0.0144719688793907,0.0870605210027325,-0.0143700943316166,-0.0444165909825633,0.0039722311910626,-0.094929797893891,0.0475238754774096
"uncontradictable",-0.245971301973727,0.0568932762098635,-0.00467745518436573,0.122835637983441,0.0300465762153457,-0.126538817844962,0.0448195266572199,0.0144202031452351
"uncontriving",0.0899968006013831,0.138061783953104,-0.182471330485052,0.161514317441589,-0.256413628326258,0.109816300161876,0.340407831275749,-0.0895527607047571
"uncontrolled",0.253917145927961,0.046668771463598,0.0714443405099798,-0.0406550397224273,0.00590223897186284,0.049634677430683,0.0786678581123513,-0.00934672407099164
"uncordial",-0.0385539199937647,0.274077718025411,0.113002108936792,-0.00472688312205234,0.0132015160228935,0.0249473869921738,0.0130880361547626,0.0150413893187874
"uncourteous",-0.0298840455047435,0.086951033498292,0.0773182993011908,-0.0203758638728499,-0.000180690513495914,0.00559565929272014,0.00477980206194295,0.0315413122353203
"uncourtly",0.11209737467931,0.488108554442907,0.167217885340651,0.0621449175407521,-0.130377754037261,0.0994641871247292,0.0749859441682907,0.0498661308493283
"uncrafty",0.00666355084568804,-0.0929632678153376,-0.0763734311495387,0.096101252595179,-0.0785169326728132,-0.00366278731539104,0.210788692581668,-0.133470679105171
"uncritical",0.116061141299994,-0.013413740220219,-0.18543176625062,0.131891485382488,0.070357421914889,0.0273506513796022,0.102489693792594,0.0666283550582378
"uncultivated",0.00355052732202815,0.0282347142377258,-0.015605735482074,0.029447895666177,0.00366346756270493,-0.0194314143546509,0.033364311248696,0.0353710679695401
"uncultured",0.00609640237422941,0.0408388097987928,-0.0211959823049148,0.0246747834040892,0.0117879427670611,-0.0245171392709939,0.0265211351661613,0.0282843978970261
"uncunning",0.154493435552031,-0.128216006185202,0.0321486673254494,0.248021688916519,-0.461389301700861,0.167682991328045,-0.0391608508570006,0.161240074085562
"uncurbable",-0.0193716423163763,-0.0626909105315147,0.112720840030763,-0.247482423006035,-0.00112541775964761,-0.0111150976667157,0.155708873841973,-0.00421655329788098
"uncurious",-0.00972163789639317,0.0237309830562432,-0.00786978413674839,0.0512212530395529,0.0112222879542583,-0.0180332487630884,0.0213859392167178,0.0293982487587082
"undeceivable",0.0046621606087466,0.0810793083045793,0.0337113508130348,0.0239348808993581,-0.024921201255094,-0.0455456725063876,0.0271028595982644,0.00804032901133062
"undeceptive",0.00357872332477714,0.0315989845909407,0.00428741919194334,0.0130692812797671,-0.0673837255548945,-0.0166659075394573,0.0048792124488076,0.00673477295872884
"undefeatable",-0.0905110318400115,-0.00363692379377478,0.0228797793890151,-0.103646948682501,0.199847990251665,-0.132168005792374,0.229139282665657,0.0815533301182501
"undelaying",-0.509544088548394,0.163516715306672,0.050110087325168,-0.114397159772998,0.154983490561176,0.0466533311481421,0.181025147162366,0.0830021387140636
"undeliberate",0.466195018996465,-0.0372467449318069,-0.0710692090947162,0.0435542475424527,-0.0326510587487396,-0.142627556756171,-0.00951547143931723,0.0246708381584062
"undeliberative",0.605437791968942,-0.055319316392201,0.00853425853833599,0.0814245677868516,-0.0137374560897205,-0.137179684999734,-0.0312410699389513,0.067721453544917
"undemocratic",-0.0132226601960375,0.0134445764282571,-0.0172885868136844,0.0337427704240914,0.0137380976748363,-0.0189058279695521,0.009088644968891,0.0092027021009018
"undemonstrative",-0.0198863951615114,0.601319026505297,-0.0277660593999265,0.160762740995364,-0.0251523505196514,-0.0988058201198548,-0.00892428793670583,0.0707401470373117
"underogatory",0.0106548322851625,0.0305652249496931,-0.00966553815176503,0.017862310070071,0.00578454466421717,0.00249324913205068,0.0105337390540796,0.0178126512772804
"undespairing",0.0452272921098774,0.0111425401727936,0.00699415574930483,0.0293595293857014,0.0813997160037674,-0.123296547189048,0.00586107381697068,0.0544268262565655
"undespondent",0.0968828049154951,0.00388346789870974,0.0109941706123591,0.036508831619525,0.0955098026385953,-0.170680836883038,-0.00862204627726226,0.0395016564280808
"undeviating",-0.467754412574952,0.103055351838823,0.102353887273756,0.153405185624853,0.0123790750316782,-0.0642208702912222,0.102348652188298,0.0284996967407848
"undevious",0.0119728989313261,0.0610497947386216,-0.0528694596308544,0.0237978035200242,-0.093997476569559,0.00356907715527019,-0.00991919031413915,0.0249266334207403
