"","RC2","RC3","RC1","RC4","RC6","RC5","RC10","RC8","RC7","RC9"
"compulsive",0.125706104447354,0.162739746718721,-0.00262388444044052,-0.309991851668328,-0.0642594517066089,0.0911512206561858,-0.131209872759233,0.146045104842673,-0.348094971153917,-0.0180787699422745
"conceited",0.132941828371374,0.1579416645554,-0.00449029482209327,-0.0108645510980316,0.0191108609356631,-0.0276718912611402,0.0831121551791643,0.0544800195036781,0.0661075612409649,-0.11337775555208
"concise",0.0594583840232914,-0.125124290700206,0.0547596079487901,-0.274339446131973,0.0747467159607661,-0.0937729312478998,-0.022185584957761,0.109813664930924,0.049264167887363,-0.0026964384569828
"condescending",0.175499321139842,0.536532292754942,-0.0302953802586937,-0.0239138192908039,0.0934145595062503,-0.16287145625861,0.12721733385575,0.0277094279047617,-0.00710261701311065,-0.047506900638616
"confident",-0.0111219161074628,0.0259481236559435,-0.0507622060466971,-0.0108973158944878,-0.124418294337929,-0.0022844314593015,0.00320918068031937,0.045411264631956,0.144169478930361,-0.0741380155290989
"conservative",0.0601428919305546,0.116721149593082,-0.109436848099449,-0.320407362232689,0.350646638617725,0.11123293917145,-0.146470915419202,-0.0839555266689453,0.163747682607301,0.0312670816576319
"consistent",0.0169399911624121,-0.0460094877372564,0.0227288884448701,-0.428426961159677,0.0297334202084988,0.108455933829407,0.0600659982642802,0.062979919277329,-0.00790137314361151,0.0264581578742296
"contemplative",0.0786916823866121,-0.0338684577721807,0.106014728964807,0.0696457786346662,0.158348605766426,-0.229257278337239,-0.037033139471101,-0.0960208206235313,-0.0264461465530681,0.0156836383006018
"controlled",0.0762789711004042,-0.108055353241267,0.0376890239416947,-0.430671746709417,0.114778868145119,0.0193413504324591,0.0292202088678436,0.0975684257709471,0.0584825912460608,-0.0606265939124302
"conventional",-0.0124635652695796,0.0238522935481569,-0.258352813516662,-0.393268441057662,0.447302467098605,0.18875942729758,-0.126135285656935,0.0563758171681802,0.0958947507731935,0.151698863551604
"cordial",0.00931733720805118,-0.274766712665008,-0.445124072856589,-0.00217318239875313,0.0430119149689433,0.0426368242009642,-0.0772999060626656,-0.0850110211744841,0.021943034992409,-0.0719365853066531
"courageous",-0.00754321458726741,-0.0238912238455876,-0.0144571488688787,0.0346805115773493,-0.259460039920804,0.0257615871869995,-0.0556448948101787,-0.0643240779067347,0.100080901862346,0.0547854655595947
"courteous",0.00299034968236609,-0.269518311058271,-0.161441157650525,-0.0419240800812643,0.105820055880768,0.0063869690522596,-0.0570412328556504,-0.0120533891826121,0.00193022876757301,-0.0619204894587827
"cowardly",-0.04510423413449,-0.0402875782322177,0.0158410470843023,0.00880099468471236,0.044071136339621,0.0057079770090678,0.0246156108686129,0.0463311797356462,-0.00866479423374994,-0.00466044523167639
"crabby",-0.152880154837241,0.557656006275017,0.0105968573548454,-0.0448526002495618,0.0328419081046431,0.0647119393249098,-0.00118945449321739,-0.0901835229274186,-0.178954408843003,0.0634362704832934
"crafty",0.447659674707596,-0.0308914060455095,0.1592495827524,0.0681204147286865,-0.116816858096083,0.017287688923827,-0.0532538800396019,-0.0255412503884054,-0.108672496806742,-0.0827440225534406
"cranky",-0.15847162394241,0.491418314777552,0.0273024475855234,0.0516251797285542,0.0399835563462579,0.106156116110346,-0.00768271310677533,-0.0854769014714681,-0.115773751548477,0.115366349800912
"critical",-0.0083530680052646,0.216477809654258,0.0538835165844165,-0.208074122439605,-0.0815823908022104,-0.170543428096811,-0.170272017931436,0.146567003948965,-0.208826716413517,-0.108353205644291
"cruel",0.0798318195265044,0.0588668039588079,0.0164178323350387,0.0203891077538983,0.0168250401353631,-0.0343630039760879,0.0878935912951039,0.0354005674372716,0.0940436198674454,0.0218721673595047
"cultured",-0.00955830484584411,0.0539606899442644,-0.0561071349514073,0.0345885516272534,0.0620241568899819,-0.243826605969816,0.0578120918067893,-0.165085222621324,-0.0288343391354767,-0.268962994881972
"cunning",0.666759476878738,-0.142145904705483,0.0645227807430003,-0.0456929026129566,-0.147135327633915,-0.123236215099274,-0.0892503061681397,0.0711585752030398,0.0675915413698296,0.0637320731610506
"curious",0.0949112981586446,-0.079747693694907,0.0349696846791094,0.111863021525208,0.00314299168858488,-0.209111622761841,0.0550838896488548,0.0343205890210604,-0.081683261862457,0.0559678701771415
"cynical",0.371983392359632,0.366119734390845,0.0596241156979403,0.0217344444139545,0.0932966379690257,-0.0788743343379289,-0.011483854292572,0.106226255835998,-0.0925442453796629,0.100045518741274
"deceitful",0.86853807103316,-0.197861822114696,-0.0449898235322444,-0.0273099847969563,0.0221152839042672,-0.040816068070516,-0.0200645559579075,-0.0571652981313008,0.123754201127135,0.0711019083213497
"decisive",0.101165017939027,0.0135363734327481,0.0169123035146435,-0.32241638664795,-0.203267305748709,0.0694247688893764,-0.0119553023986798,0.0818033124876842,0.0868874353433998,0.0184078506656768
"defensive",0.0707889715147262,0.306599270337568,0.158540941755991,-0.0822133636262096,0.045746195145312,0.16386265199896,-0.0175146688476707,-0.139265638518607,-0.152932879731075,0.0832224642517691
"deliberate",0.102839447939865,-0.0223837522107583,0.0394127510836826,-0.375932656175871,0.061114417057563,0.0483646914692867,-0.0131830788813023,-0.0181229423545341,-0.0276898624816911,-0.0333644747659992
"demonstrative",0.0873247540672917,0.0146336359119322,-0.4656863623369,0.0352590018766809,-0.125233222042374,0.0281784726426224,0.144778545581793,-0.159755718223472,-0.064761068112996,-0.0280157103226718
"dependable",-0.0802335673020635,-0.0399348181677334,-0.0340936392333856,-0.194137876291342,-0.00446477510624022,0.0293765155604048,0.0375911560283998,0.0511868623257563,0.0536334792596395,0.0782807864189568
"dependent",-0.0561610330612181,-0.094986023086686,-0.0654632685420671,0.0690465567860525,0.0911128489435436,-0.00408818806510081,-0.0223774843382965,0.00860509528658419,-0.0906415230560508,0.0219174981712313
"detached",0.0507274634043843,0.00503206131084214,0.668995466491065,0.063769610944319,0.0299381390857686,-0.0543141779398462,-0.017251779938971,0.0958800088850784,0.0166759486770896,-0.0154753536289067
"devious",0.905018508648505,-0.17744993016567,0.0546825837709662,0.00465014348733482,-0.0120137067628774,-0.0527585994582366,0.042301752245488,-0.0723155742195223,0.151752626996994,0.0836674868949986
"dignified",-0.0736959868324602,-0.0441059537439602,-0.039242369839131,-0.112398643436294,0.0249593866283302,-0.095783656232544,-0.0384703193842064,-0.0675588055544528,0.0663954850048612,-0.104489903840164
"diplomatic",0.111238658218472,-0.410677106447415,-0.279301236425708,-0.126114017067015,0.0988531597408815,-0.277478292842161,-0.0339794717293531,-0.0125071794130963,0.134751154321599,-0.179678544015913
"direct",-0.161940364411268,0.198684630112325,-0.262179870729437,-0.07588315631427,-0.0992659754881432,-0.0494140711052287,-0.0437020393451372,0.164112024191844,0.0813030592404014,0.0958119405326038
"discreet",-0.0731932067786951,-0.168068576606103,0.238964512473875,-0.100545397864509,0.15274024618057,-0.133415381539554,0.029910770104206,-0.0543457934065281,0.0814257598531587,-0.151697480302381
"dishonest",0.753589374428075,-0.159130717245947,-0.0830508157903291,0.00658174684336302,0.0363602761184055,-0.0266678984876127,-0.055518125537258,-0.0145853452388785,0.0747099036289432,0.0452117333485653
"disorderly",-0.120664298915857,0.0170980846127485,0.022065858910971,0.384644635389232,-0.0530615271183102,-0.0248849496723414,-0.0523986581600276,0.0177703772613265,0.0497486492764298,0.0348779338990375
"disrespectful",0.0632246843138871,0.25523224238415,0.0354253480373074,0.0766062586516476,0.0241189266861273,0.0131489833299154,0.124743463067277,0.0295173993869509,0.0225077737143221,0.0646784311150183
"docile",-0.0190245631779047,-0.193160333397526,0.013811561638152,-0.0704225439109488,0.254626808330638,0.0962000069160853,0.126331538852008,-0.0928172380031184,-0.00283168636485812,0.00358490104143902
"dogmatic",-0.0926677591400535,0.44338707543828,-0.111982697871779,-0.166971449440231,0.0745880011086343,0.15327731835269,-0.0667675912754836,-0.187641605073543,0.141294448146853,-0.0830891628152163
"dominant",0.0315818227385238,0.309956965687727,-0.0861482259493829,-0.103632313250281,-0.325870612705345,-0.0903707348485344,0.0369722482485799,0.0542742273611899,0.262477202084558,-0.0998478843964336
"domineering",0.114165162585123,0.509772048059868,-0.132445242037963,-0.141728360622927,-0.169178677716766,-0.110576942540926,0.160048950122923,-0.0227429221439589,0.24776926892645,-0.0469298089853072
"down-to-earth",-0.055891575986626,-0.105345456589111,-0.207896831969819,-0.0462318832215589,0.156500067477892,0.282414730204876,-0.0386314627032343,-0.197209084762348,-0.106420371271518,0.207303239925916
"dull",-0.0733419897098385,-0.0335588568872748,0.05072888130165,-0.0454338292773724,0.115688413785852,0.0531181228131025,-0.00134595685608859,0.0491168279719384,0.0438683874746522,-0.0118178342700821
"earnest",-0.170777588584324,-0.0314733002695062,0.0203413701112348,-0.0877567450280978,0.000507162095361406,0.0313141781685872,0.00209187293656815,-0.0316129231335208,-0.060107784664586,0.09398300400107
"earthy",0.0607555910757203,0.0194923387451293,-0.0437356957054252,-0.00292983432476697,0.0204201585290259,0.36921136284313,-0.00803741165384215,-0.491506976576751,-0.0978037105623689,0.149782576393845
"easygoing",0.185177426556547,-0.370367150035685,-0.195554360706098,0.411798672556609,0.13490684614331,0.0836704411164364,-0.0144985436007305,-0.0749138709920811,0.0396366326732237,0.122443644083861
"economical",0.0455549694176553,-0.00663823407666762,0.050354927124604,-0.201258228930665,0.0870905537768988,-0.00312255074871741,0.0730832608134741,-0.0203568380899584,0.0291391474031494,0.0345422346889515
"egocentric",0.355373635875306,0.291370716469861,0.0310067461263493,-0.0323704103020233,-0.0165227356544045,-0.0205610811049086,0.106304239156933,0.13374618431993,0.0662022727202002,-0.135562373345785
"egotistical",0.271753950629505,0.351972984440277,-0.0221704710835711,-0.0396356878571185,-0.0533890173142702,-0.071573694647529,0.0290330881391718,0.127052785156008,0.0745856438730538,-0.1528065316213
"eloquent",0.018768100092817,-0.069276143891935,-0.217792768540805,0.127086931103581,-0.0457275283038921,-0.369646640475102,0.0114184141500546,-0.0412552377904769,0.0611944982620945,-0.241225502731445
"empathic",-0.0450853012895771,-0.336044908761738,-0.351348520757787,0.0600906480722576,-0.0152046685271801,-0.0335068503931708,-0.00598724081683908,-0.25257875534683,-0.0253258708448872,0.0737748439189706
"enterprising",0.0360668514882672,-0.0343058408957064,0.0312037602108286,0.0222476789776741,-0.303417245333015,-0.105246084531518,-0.07233367948058,0.0318953078247248,0.00317441065287173,-0.0556333600596486
"enthusiastic",-0.0390747823763349,-0.0511661027380229,-0.0816753358965039,-0.00470184541440925,-0.124534740570798,0.0683632204847441,-0.00316512124508236,0.00816723522191519,-0.0604554385704064,-0.0566558380166389
"erratic",-0.0856284938151115,0.0564435847546625,0.00114760772180476,0.353747031802595,-0.113346713265479,0.0290402533297729,-0.117195313157617,0.0183412277624355,-0.0687806827927598,0.0241411024389912
"ethical",-0.521431144150963,-0.0373182360644502,0.0349476251051942,-0.0463781046875634,-0.0607801767378844,-0.0287693667146884,0.0112935014359784,-0.00672202529889235,0.0311510824813993,-0.0223615008468346
"exacting",0.0326327899994845,0.082317421726336,0.088392904009634,-0.479999657587767,0.0293495623364072,0.0150866180784625,-0.121106066156876,0.0571046885701879,-0.14651769183832,-0.127889535677279
"excitable",-0.103053165651049,-0.0629002007894457,-0.138880391273704,0.15263102499435,-0.242370028816244,0.117203776596865,0.11336649589502,0.134329074783034,-0.107691813725403,-0.0504923776249957
"exhibitionistic",-0.110920527438948,0.0025948301399151,-0.0501003380687875,0.0792922548560893,-0.134102938782318,0.0508136533032953,0.0555449469599928,0.132687361080549,0.0342389833295641,-0.159843566692737
"explosive",-0.121204324602202,0.119026555292615,-0.00233680977159128,0.138409135166155,-0.375738959071549,0.0755205595202161,0.00395619632931615,0.12619161233538,0.102999086850989,0.00122997735497095
"expressive",0.0317392307396126,-0.0397619423352902,-0.345979832071377,0.175670448267318,-0.130064395833594,-0.00944668009521503,0.107605083343637,-0.105485799554781,-0.143892846264858,-0.0955237743776735
"extravagant",-0.0470653814510509,0.00332064069547353,-0.0601539227798302,0.0432976061212699,-0.185873035314504,0.0498351339311426,-0.0608735747898422,0.0813749009998311,-0.0573644839576569,-0.414988876550229
"extroverted",-0.00722637898275676,-0.0298668532327745,-0.520794293692702,0.0370627794922031,-0.280419004863083,0.1525154884945,-0.000706364727874072,0.110182554366454,0.078363467770761,-0.151191209976493
"faultfinding",-0.210228071387477,0.604930489675083,-0.0689184931892637,-0.187899520742956,0.0693633999675962,-0.0580035890065267,0.0101333197798765,0.091483263484122,-0.305643679942529,-0.0443482834761753
"feminine",-0.120221027860437,0.047295885010704,-0.0618257821252192,-0.0749939814695351,0.0815969012984268,-0.0587973376016079,0.897412223764632,-0.171420104896038,0.0345035006099988,-0.129249770460867
"finicky",-0.116008384816544,0.275491447872628,0.0285815508855547,-0.251288978920094,0.265175824373547,0.045655068921916,-0.133138317998661,0.0593298229324654,-0.509969710273673,-0.255457673092337
"firm",0.0175669983392792,0.0429597008164925,0.0210470470637546,-0.256064872181729,-0.0670126570256906,0.0757714333872358,-0.0317681147349778,0.0571950890616778,0.0621669983345923,-0.00142118774015913
"flamboyant",-0.151931655569848,0.00270281933682344,-0.0261331440920724,0.063771621204589,-0.115159738425458,0.0714933733621561,0.11885864645984,0.08005737191641,-0.0340351348029738,-0.268764197485112
"flexible",0.237930258383344,-0.325104004735746,0.0293342712031022,0.134842278035679,-0.196217236791801,-0.135750656183615,0.191847658138591,0.116262563952735,-0.0257585754591828,0.099415598493257
"flirtatious",0.0111806366538291,-0.0769234484538919,-0.0890217883161103,0.0955702163965858,-0.0964988153579034,0.0688813760006624,0.00555476696736233,0.123024304468378,0.0109717657067093,-0.137291016972128
"foolhardy",-0.0207131114972019,-0.0362843212314066,-0.0514038137552911,0.203164815428884,-0.143733279432786,0.123077997986769,-0.123672878267396,0.0745999184527408,0.0093575948786665,0.0936636278084578
"forceful",-0.000788156213798276,0.363768375148287,-0.141530327600986,-0.125935246535666,-0.442037627759648,0.0218679162919414,-0.0284630149621915,0.0289392092512864,0.215566311625981,0.0215977444502309
"foresighted",0.0921142852621394,-0.0400187223065658,0.110997167333307,-0.34658191472339,-0.108902765480815,-0.128472274682293,0.0908541974757766,0.0294385021223414,0.000153775987389381,-0.0117461430598612
"forgetful",-0.134042409406172,-0.0780563351684267,0.0274962437981464,0.386672915987048,0.000616405399463055,-0.0447589499401244,-0.0209705344397288,-0.087327018455036,0.0378114492870209,0.0335173890994009
"formal",-0.0545226651772839,0.057118810363878,-0.145871044157806,-0.283561650484652,0.237995612230389,-0.361059401797886,-0.0397446069069689,0.123426948374675,0.147100651103203,-0.181470119394908
"frank",-0.568040033244059,0.190883328858056,-0.234654054158813,0.13980574902324,-0.0126201525641632,-0.110595485263371,-0.0177129816942644,0.0934011301874967,0.0193230664159389,0.110222607568727
"friendly",-0.00656120866537637,-0.132270200089002,-0.360326293176099,0.0597601253671422,0.0562184886721365,0.0206284230431849,-0.0213783787018042,0.0129564438620983,-0.0124595036344357,0.0350022789589654
